"player_id","team","player","position","pos_purity","minutes","passes_p90","passes_completed_p90","long_passes_p90","key_passes_p90","assists_p90","carries_p90","shots_p90","goals_p90","xg_p90","dribbles_p90","dribbles_completed_p90","pressures_p90","ball_recoveries_p90","interceptions_p90","clearances_p90","blocks_p90","duels_p90","tackles_p90","fouls_p90","dispossessed_p90","miscontrols_p90","ball_receipts_p90","pass_completion_pct","dribble_success_pct","avg_pass_length","mean_x","mean_y","sd_x","sd_y","f3_share","d3_share","position_group","purity6"
131849,"Stade de Reims","Antoine Conte","Right Center Back",0.639,952.3,45.743,35.819,8.789,0.189,0,31.094,0.851,0,0.025,0.567,0.284,9.262,6.049,1.134,3.497,1.796,2.457,1.701,1.134,0.662,0.378,30.716,0.783,0.5,21.43,50.81,60.7,22.62,14.32,0.092,0.305,"CB",0.639
13248,"AFC Bournemouth","Eunan O'Kane","Right Center Midfield",0.523,812.4,42.429,32.791,8.53,0.443,0.111,33.899,0.886,0,0.067,1.662,1.108,14.623,3.323,0.775,1.219,1.44,1.994,0.775,0.886,1.108,1.219,37.776,0.773,0.667,19.7,62.77,39.57,23.95,20.73,0.251,0.179,"DM_CM",0.846
13286,"Lorient","Lamine Koné","Right Center Back",0.981,1634.8,35.62,29.234,8.698,0.11,0,22.902,0.606,0,0.046,0.551,0.33,8.809,4.404,1.211,5.395,1.046,1.927,0.936,0.771,0.11,0.44,23.068,0.821,0.6,24.25,40.39,51.75,21.16,14.24,0.048,0.528,"CB",0.981
13286,"Sunderland","Lamine Koné","Right Center Back",1,1378.7,26.438,16.972,7.964,0.131,0.065,15.993,0.653,0.131,0.107,0.326,0.261,8.813,3.721,2.742,7.507,2.219,4.113,1.632,0.392,0.261,0.392,15.797,0.642,0.8,26.84,40.5,53.12,24.23,15.9,0.081,0.572,"CB",1
134561,"OGC Nice","Wallyson Teixeira Mallmann","Center Attacking Midfield",0.687,790.7,57.024,46.78,8.537,0.797,0.228,54.52,1.707,0,0.102,2.049,1.138,23.789,6.146,0.683,0.797,2.276,3.87,1.593,2.504,2.846,2.39,70.797,0.82,0.556,18.11,65.51,32.25,21,20.65,0.252,0.103,"AM_W",0.712
13613,"Frosinone","Daniel Ciofani","Center Forward",0.484,3018.4,18.129,11.241,1.372,1.044,0.03,14.133,2.296,0.268,0.241,0.984,0.477,16.22,2.654,0.119,1.282,1.103,6.47,0.388,1.938,1.312,2.982,50.957,0.62,0.485,14.95,77.9,39.79,22.56,18.16,0.457,0.045,"FW",1
13730,"Troyes","Matthieu Saunier","Left Center Back",0.923,2405.8,39.018,33.182,12.981,0.112,0,29.778,0.299,0,0.028,0.449,0.374,8.941,5.948,1.496,5.911,2.357,3.704,1.945,0.673,0.112,0.374,27.234,0.85,0.833,26.63,35.68,30.62,18.93,14.87,0.017,0.629,"CB",1
13846,"Sunderland","Jan Kirchhoff","Center Defensive Midfield",0.978,1104.4,46.369,31.7,10.35,1.059,0,33.575,0.733,0,0.082,1.304,1.141,21.025,8.068,2.934,3.749,2.282,9.127,3.993,2.2,1.385,1.222,35.612,0.684,0.875,21.55,56.55,41.42,23.23,20.79,0.159,0.245,"DM_CM",0.978
148132,"Troyes","Quentin Othon","Left Back",1,610.2,51.766,39.672,9.586,0.147,0,31.118,0.442,0.147,0.007,0,0,11.061,2.95,1.475,2.95,1.327,4.719,3.54,0.295,0.147,0.737,35.838,0.766,0,21.08,52.36,10.42,27.9,9.62,0.176,0.368,"FB",1
15296,"Marseille","Romain Alessandrini","Right Wing",0.824,488.3,35.939,23.222,7.003,0.737,0.184,37.229,4.055,0.184,0.255,5.898,1.659,17.877,4.239,0.737,0.369,1.474,3.317,1.659,0.922,2.027,2.949,50.867,0.646,0.281,18.57,72.95,56.6,25.32,22.43,0.432,0.103,"AM_W",0.958
15296,"Olympique de Marseille","Romain Alessandrini","Right Wing",0.614,848.7,38.602,26.194,5.939,0.954,0.318,40.511,3.818,0.424,0.296,4.348,1.697,16.65,6.151,0.742,0.212,1.803,2.863,1.06,1.06,1.485,3.712,54.933,0.679,0.39,18.07,76.02,52.4,24.5,24.58,0.477,0.079,"AM_W",0.99
15415,"Carpi","Matteo Mancosu","Right Center Forward",0.446,602.4,19.422,11.802,1.793,0.896,0,14.342,1.494,0.149,0.405,1.046,0.598,24.651,2.092,0.149,1.195,0.896,5.677,0.896,1.643,1.195,1.942,50.795,0.608,0.571,15.19,78.3,41.67,23.08,20.3,0.468,0.058,"FW",1
15689,"Bastia","Floyd Ayité","Center Forward",0.259,2658.8,28.536,20.852,3.656,0.982,0.068,29.551,2.336,0.237,0.192,2.776,1.286,14.725,4.468,0.372,0.271,1.76,6.601,1.117,1.862,2.471,2.945,56.631,0.731,0.463,17.17,75.13,42.45,22.54,23.6,0.421,0.069,"FW",0.51
15780,"AS Roma","Francesco Totti","Center Forward",0.565,458.5,60.262,44.951,13.152,1.963,0.589,48.092,4.318,0.981,0.65,1.57,0.785,10.011,5.3,0,0.196,0.981,3.73,1.57,1.178,2.356,2.552,71.058,0.746,0.5,21.09,78.13,43.52,20.79,21.7,0.49,0.053,"FW",0.675
15796,"Troyes","Babacar Gueye","Center Forward",0.902,628.6,25.913,19.328,1.861,0.859,0.286,18.898,2.004,0.143,0.244,0.573,0.143,18.755,2.72,0,1.002,1.718,5.011,0.43,1.289,1.145,3.007,54.833,0.746,0.25,13.47,77.58,39.9,21.89,20.09,0.439,0.035,"FW",0.951
15805,"Las Palmas","Hernán Daniel Santana Trujillo","Center Defensive Midfield",0.328,970.4,52.124,43.962,5.565,0.093,0,40.994,0.835,0.093,0.032,1.113,0.556,15.767,6.214,2.319,1.02,0.835,3.524,1.948,1.948,0.742,1.206,42.664,0.843,0.5,18.03,52.11,43.39,20.6,18.95,0.089,0.27,"DM_CM",0.788
15818,"AS Roma","Gervais Lombe Yao Kouassi","Left Wing",0.502,1113.9,26.663,21.896,1.05,0.97,0.081,31.268,2.181,0.485,0.359,3.797,2.262,11.069,3.717,0.485,0.081,1.05,1.616,0.566,0.323,1.454,1.697,46.619,0.821,0.596,14.42,80.21,40.85,22.58,25.93,0.542,0.056,"AM_W",0.766
15892,"Crystal Palace","Jordon Mutch","Center Attacking Midfield",0.402,868,37.018,26.234,7.051,0.726,0,29.656,1.659,0,0.122,1.659,1.244,21.464,4.874,1.141,0.83,1.037,5.703,2.489,1.244,1.659,2.489,39.714,0.709,0.75,19.57,69.63,38.83,26.97,24.67,0.394,0.162,"AM_W",0.56
15893,"Getafe","Víctor Rodríguez Romero","Center Attacking Midfield",0.546,2371.3,39.548,32.754,3.795,0.797,0.038,40.649,1.708,0.076,0.14,2.543,1.29,20.837,5.503,1.29,0.19,1.518,3.188,1.328,0.949,2.05,2.239,50.024,0.828,0.507,15.71,71.04,34.97,24.17,23.08,0.39,0.115,"AM_W",0.826
15959,"Sampdoria","Nenad Krstičić","Center Defensive Midfield",0.64,568.4,47.663,39.112,7.442,0.633,0.158,35.945,0.633,0,0.02,1.108,0.633,24.227,4.434,1.108,1.425,3.325,4.117,3.009,2.375,0.475,0.475,38.004,0.821,0.571,19.87,55.01,34.45,21.63,19.01,0.105,0.223,"DM_CM",1
15996,"Lille","Éderzito António Macedo Lopes","Center Forward",1,1113,26.443,19.165,1.294,0.323,0.323,23.047,2.507,0.485,0.324,1.617,0.97,13.262,1.86,0.323,1.051,1.536,8.087,0.323,2.103,1.86,4.609,67.119,0.725,0.6,13.31,77.58,42.84,21.95,22.94,0.437,0.041,"FW",1
16003,"Manchester City","Fernando Francisco Reges","Right Defensive Midfield",0.479,1798.2,45.545,40.49,7.607,0.25,0,36.236,0.801,0.1,0.138,1.101,1.001,20.82,5.055,2.302,1.802,1.952,4.755,3.053,1.652,0.751,0.601,38.087,0.889,0.909,18.91,59.92,41.32,20.44,18.06,0.147,0.168,"DM_CM",0.96
16056,"OGC Nice","Niklas Hult","Left Back",0.504,894,45.503,34.63,4.329,0.805,0,34.228,0.503,0.101,0.088,1.208,0.403,23.053,4.731,2.114,1.711,1.611,5.235,3.322,1.711,1.611,2.114,42.482,0.761,0.333,16.85,60.48,13.02,27.19,13.33,0.249,0.236,"FB",0.771
16061,"Empoli","Uroš Ćosić","Right Center Back",0.794,849.5,59.333,49.161,11.443,0.212,0,42.168,0.106,0,0.003,0.106,0.106,6.569,4.45,1.377,4.662,2.649,2.543,0.848,1.165,0.212,0,45.241,0.829,1,21.72,41.24,46.79,17.71,15.19,0.012,0.432,"CB",1
16072,"Newcastle United","Vurnon Anita","Right Center Midfield",0.332,2186.7,46.672,35.56,8.067,0.37,0.123,30.456,0.329,0.041,0.012,0.988,0.535,21.978,5.885,1.605,2.428,2.716,4.363,3.293,1.399,0.617,0.453,30.456,0.762,0.542,20,52.48,50.66,23.6,22.1,0.133,0.319,"DM_CM",0.666
16181,"Southampton","Jordy Clasie","Left Defensive Midfield",0.576,1574.4,47.332,38.014,8.918,0.572,0,31.097,0.8,0,0.031,0.629,0.343,24.752,4.573,1.658,1.772,2.058,4.116,2.401,1.372,0.686,0.4,33.612,0.803,0.545,21.22,58.12,36.51,20.86,18.15,0.145,0.182,"DM_CM",1
16202,"Torino","Nikola Maksimović","Right Center Back",0.992,1508.3,49.645,40.635,13.366,0.835,0.06,37.651,0.119,0,0.009,1.372,0.895,12.053,4.535,1.492,3.64,1.372,3.401,2.745,1.074,0.418,0.358,39.561,0.819,0.652,24.82,42.73,62.49,22.98,10.92,0.065,0.483,"CB",0.992
16271,"Bastia","Florian Raspentino","Center Forward",0.677,537.4,20.264,12.895,1.34,0.167,0,14.403,1.34,0.167,0.194,1.172,0.335,23.279,3.015,0.67,0.67,1.842,8.039,0.837,2.345,1.005,2.177,49.07,0.636,0.286,14.42,75.75,45.25,22.64,22.91,0.449,0.076,"FW",0.739
16295,"Sunderland","Dame N''Doye","Right Midfield",0.51,615.8,28.352,18.999,4.384,0.438,0,27.621,1.608,0.146,0.103,2.192,0.731,15.345,5.407,0.877,1.169,1.461,9.207,2.192,3.215,1.754,4.384,61.38,0.67,0.333,17.68,74.34,42.96,25.37,24.79,0.468,0.11,"AM_W",0.764
16308,"Empoli","Leandro Daniel Paredes","Center Defensive Midfield",0.847,2576.3,72.906,58.514,16.069,1.432,0.035,53.239,1.851,0.07,0.036,1.537,1.048,18.689,7.196,0.943,1.223,2.306,3.354,2.83,1.956,0.803,1.083,62.426,0.803,0.682,21.05,56.76,40.74,21.7,19.33,0.13,0.229,"DM_CM",1
16309,"Everton","Joel Robles Blázquez","Goalkeeper",1,1230.5,34.742,18.285,25.38,0,0,16.018,0,0,0,0.073,0.073,0.146,5.12,0,0.073,0.073,0,0,0,0,0,13.97,0.526,1,51.75,7.18,41.2,5.18,7.35,0,0.998,"GK",1
16332,"Sporting Gijón","Ognjen Vranješ","Right Back",0.943,952.3,36.291,25.234,5.198,0.095,0,18.146,0,0,0,0.567,0.378,16.728,2.93,2.552,5.103,1.796,4.82,3.497,3.024,0.473,0.378,17.957,0.695,0.667,18.97,50.85,66.41,27.66,14.09,0.159,0.369,"FB",0.943
16334,"Norwich City","Graham Dorrans","Right Center Midfield",0.401,1345.2,50.914,43.287,9.768,1.004,0.067,42.484,1.07,0,0.044,1.204,0.87,15.856,6.49,1.004,1.004,1.405,2.542,1.472,1.539,1.137,0.736,46.097,0.85,0.722,20.3,60.64,44.83,21.8,19.91,0.2,0.174,"DM_CM",0.943
16418,"Toulouse","Adrien Regattin","Right Wing",0.314,1597.7,53.456,35.938,14.871,1.972,0.169,45.232,1.859,0.056,0.056,3.267,1.239,22.25,6.872,1.07,0.62,1.803,3.549,1.69,1.408,2.591,3.323,60.216,0.672,0.379,21.95,72,42.8,25.76,27.26,0.397,0.123,"AM_W",0.774
16426,"Getafe","Wanderson Maciel Sousa Campos","Left Wing",0.287,818.5,28.809,21.222,2.859,0.77,0,36.066,2.639,0,0.135,5.168,3.409,21.002,6.048,1.1,0.77,2.199,3.629,2.199,2.419,2.419,1.979,36.836,0.737,0.66,16.49,70.26,34.32,26.92,24.46,0.398,0.148,"AM_W",0.682
16430,"Toulouse","Uroš Spajić","Left Center Back",0.68,1141.3,34.539,27.284,8.911,0,0,23.263,0.394,0,0.056,0.158,0.079,9.699,2.05,1.025,5.205,1.577,3.391,1.419,1.341,0.158,0.158,25.076,0.79,0.5,23.87,38.22,35.1,18.2,17.09,0.023,0.546,"CB",1
16453,"Inter Milan","Gary Alexis Medel Soto","Right Defensive Midfield",0.39,2513.9,64.334,56.923,13.389,0.43,0.036,47.4,0.43,0.036,0.016,0.43,0.251,18.903,6.122,1.038,2.399,1.647,3.508,2.112,0.895,0.43,0.143,52.126,0.885,0.583,21.65,52.34,41.8,20.45,17.77,0.091,0.28,"DM_CM",0.834
16456,"Espanyol","Enzo Pablo Roco Roco","Left Center Back",0.894,2573.9,34.407,27.693,11.679,0.07,0,23.497,0.385,0.07,0.035,0.28,0.21,8.427,2.622,1.783,5.14,1.678,2.168,1.119,1.364,0.35,0.28,25.071,0.805,0.75,26.37,40.04,28.36,20.83,15.61,0.043,0.547,"CB",0.988
16457,"Sunderland","Jeremain Lens","Right Wing",0.249,1392.1,30.645,17.909,8.275,0.905,0.194,32.326,1.81,0.194,0.136,4.138,2.198,20.689,4.526,0.259,0.582,1.422,4.267,2.327,1.94,3.168,2.457,43.963,0.584,0.531,23.01,72.2,39.91,25.33,25.01,0.424,0.124,"AM_W",0.825
16462,"OGC Nice","Hatem Ben Arfa","Center Attacking Midfield",0.478,2908.7,43.814,32.799,8.169,0.866,0.186,46.351,2.847,0.526,0.303,5.848,3.558,12.222,4.363,0.217,0.155,0.897,1.733,0.526,0.959,3.527,3.466,59.718,0.749,0.608,19.44,74.24,45.84,22.04,21.88,0.383,0.059,"AM_W",0.509
16503,"Rennes","Pedro Henrique Konzen Medina da Silva","Right Wing",0.369,1240.4,30.838,21.115,5.297,0.798,0.073,27.935,2.685,0.218,0.283,2.322,1.016,19.301,3.628,1.161,0.726,2.177,4.281,2.032,2.975,2.394,3.41,47.962,0.685,0.438,19.55,72.64,44.25,25.71,25.27,0.404,0.118,"AM_W",0.743
16522,"Toulouse","Tongo Hamed Doumbia","Left Center Midfield",0.347,1976.4,44.762,37.386,4.235,0.546,0.046,38.296,1.457,0.046,0.156,1.184,0.82,22.905,6.512,1.002,1.366,2.14,6.147,2.641,2.049,1.594,1.548,53.597,0.835,0.692,17.23,63.93,38.45,22.83,22.27,0.233,0.141,"DM_CM",0.862
16539,"Real Sociedad","Diego Antonio Reyes Rosales","Right Center Back",0.688,2391.7,40.603,33.303,10.837,0.188,0,26.906,0.414,0.075,0.058,0.677,0.564,9.069,3.537,2.709,4.327,1.806,4.365,2.107,0.865,0.301,0.339,27.094,0.82,0.833,23.76,43.96,48.2,21.62,17.8,0.057,0.462,"CB",0.811
16586,"Sampdoria","Fernando Lucas Martins","Center Defensive Midfield",0.562,3104.1,63.497,52.827,15.918,1.624,0.058,45.782,1.392,0.116,0.074,1.16,0.725,19.194,6.64,2.146,1.247,2.754,3.131,2.262,2.204,0.87,1.015,50.334,0.832,0.625,22.78,56.81,42.7,22.38,18.14,0.139,0.224,"DM_CM",1
16622,"Real Sociedad","Mikel González de Martín Martínez","Right Center Back",0.763,1600.7,31.824,25.245,8.096,0.056,0,20.972,0.281,0,0.016,0.337,0.281,7.815,2.811,1.799,5.847,1.855,3.261,1.574,1.181,0.169,0.056,21.197,0.793,0.833,23.72,39.71,48.19,20.16,17.44,0.035,0.537,"CB",0.998
16723,"Málaga","Egor Filipenko","Left Center Back",0.407,582,27.68,20.412,7.732,0,0,17.165,1.237,0,0.065,0,0,8.66,3.247,3.402,5.567,2.474,3.093,1.856,0.464,0.464,0.619,16.392,0.737,0,23.09,43.75,37.29,23.91,20.9,0.072,0.454,"CB",0.768
16890,"Sunderland","John O'Shea","Left Center Back",0.429,2116.2,25.986,19.053,7.613,0.043,0,13.907,0.34,0,0.019,0.043,0.043,7.868,2.467,1.318,7.443,1.318,3.02,1.361,0.978,0.17,0.085,15.523,0.733,1,24.94,39.25,38.56,21,18.69,0.045,0.58,"CB",0.988
17054,"Getafe","Emiliano Daniel Velázquez Maldonado","Right Center Back",0.784,1004.1,34.418,22.766,11.293,0.269,0.09,21.332,0.717,0.269,0.091,0.807,0.538,10.666,3.854,2.868,4.661,1.434,4.481,2.599,1.344,0.179,0.179,21.78,0.661,0.667,27,37.85,48.45,21.86,17.48,0.04,0.603,"CB",1
174418,"Frosinone","Modibo Diakité","Right Center Back",0.798,1689.8,26.151,19.919,6.817,0.213,0,15.871,0.373,0.053,0.081,0.479,0.426,9.001,3.781,0.905,6.764,2.663,2.503,1.385,1.118,0.16,0.266,16.031,0.762,0.889,24.33,38.4,48.37,22.9,16.18,0.058,0.565,"CB",1
174418,"Sampdoria","Modibo Diakité","Right Center Back",0.859,727.9,29.054,21.76,6.924,0,0,19.287,0.124,0,0.003,0.247,0.247,8.16,3.215,1.36,4.451,3.091,1.484,1.236,1.236,0.247,0.495,19.905,0.749,1,23.2,41.91,55.21,21.88,16.74,0.044,0.454,"CB",0.968
17520,"Empoli","Federico Barba","Left Center Back",1,928.7,51.461,45.355,8.141,0,0,30.915,0.291,0,0.013,0,0,5.621,3.101,0.969,6.202,1.357,1.551,0.775,1.357,0,0.194,37.021,0.881,0,20.25,41.8,28.01,18.71,12.97,0.016,0.43,"CB",1
17622,"Atlético Madrid","Jackson Arley Martínez Valencia","Left Center Forward",0.371,682.5,25.846,18.462,1.978,1.055,0.264,24.923,3.429,0.264,0.357,2.242,1.451,14.769,3.297,0.791,0.791,1.846,6.066,0.527,3.033,1.582,3.824,58.418,0.714,0.647,15.36,81.76,40.14,21,19.57,0.529,0.031,"FW",0.951
18027,"Bologna","Matteo Brighi","Left Center Midfield",0.386,1553,35.234,28.917,2.666,0.522,0,28.106,1.391,0,0.103,0.811,0.406,23.586,4.984,1.217,1.681,2.318,4.752,3.071,1.623,0.869,1.275,34.017,0.821,0.5,15.87,59.61,35.85,24.52,20.76,0.21,0.223,"DM_CM",0.984
18162,"Troyes","Chris Mavinga","Left Back",0.8,1605.7,36.881,29.314,4.932,0.336,0,26.344,0.504,0,0.043,1.009,0.729,10.537,2.634,1.177,3.699,2.298,2.915,1.906,1.345,0.561,0.561,31.108,0.795,0.722,19.19,52.15,15.53,29.64,11.84,0.192,0.381,"FB",0.8
18243,"AS Monaco","Ivan Ricardo Neves Abreu Cavaleiro","Left Wing",0.677,535.5,26.553,19.663,3.193,0.84,0,31.427,2.353,0.168,0.278,3.361,1.008,21.343,5.21,0.504,0.168,1.681,5.21,2.689,2.521,3.529,3.529,52.434,0.741,0.3,16.65,79.3,24.79,25.61,21.26,0.577,0.102,"AM_W",0.994
18398,"Sporting Gijón","Omar Mascarell González","Right Defensive Midfield",0.495,1846.6,41.475,30.266,11.112,0.39,0.049,26.854,0.536,0,0.015,0.585,0.439,21.639,4.922,2.437,1.998,3.022,4.679,2.144,2.339,0.829,0.731,28.852,0.73,0.75,22.83,56.23,42.55,20.67,18.3,0.119,0.198,"DM_CM",0.98
18404,"Rayo Vallecano","José Ángel Crespo Rincón","Left Center Back",0.873,736,50.26,41.578,11.128,0,0,33.996,0.122,0,0.003,0.245,0.122,14.552,2.323,2.69,4.036,1.59,5.748,3.179,1.834,0.489,0,38.398,0.827,0.5,22.27,37.79,25.18,18.61,16.33,0.018,0.552,"CB",1
18407,"Espanyol","José Alberto Cañas Ruiz Herrera","Left Defensive Midfield",0.833,722.9,49.429,39.967,11.081,0.374,0,36.854,0,0,0,0.498,0.498,16.808,5.478,1.868,1.494,2.49,3.362,1.494,1.868,0.872,0.374,36.356,0.809,1,21.51,52.28,34.1,18.75,17.94,0.076,0.244,"DM_CM",0.99
18414,"Manchester United","Bastian Schweinsteiger","Left Defensive Midfield",0.581,1253.4,77.983,66.35,11.848,0.646,0,63.981,0.862,0.072,0.099,1.652,1.221,17.449,6.319,0.718,1.652,2.154,5.673,3.016,1.795,1.867,1.364,72.023,0.851,0.739,19.72,62.8,29.95,21.47,19.02,0.212,0.149,"DM_CM",0.94
186264,"Real Betis","Foued Kadir","Right Wing",0.462,488.8,52.842,39.585,6.076,1.289,0,51.001,1.841,0,0.066,3.314,2.394,16.755,6.628,1.657,1.105,3.13,4.419,1.657,1.289,3.682,2.209,60.391,0.749,0.722,16.43,70.56,62.88,26.17,14.86,0.371,0.123,"AM_W",0.969
18672,"Aston Villa","Mark Bunn","Goalkeeper",1,941.1,25.82,12.528,22.473,0,0,7.65,0,0,0,0,0,0.191,4.686,0.096,0,0.096,0,0,0.096,0,0,4.686,0.485,0,55.63,9.26,40.97,7.93,9.08,0,0.982,"GK",1
18721,"Granada","Robert Ibáñez Castro","Right Wing",0.493,733.9,24.526,19.498,2.085,0.858,0.123,30.535,1.226,0,0.071,2.575,1.349,16.31,6.745,0.736,0.613,1.962,3.066,2.085,0.981,4.415,3.434,39.364,0.795,0.524,13.91,72.26,48.59,28.25,24.74,0.438,0.151,"AM_W",0.906
18724,"Valencia","Sofiane Feghouli","Right Wing",0.846,1321.5,39.023,24.449,7.423,1.907,0.068,35.686,1.634,0.068,0.182,2.792,0.953,12.531,4.699,0.749,0.545,1.975,2.792,1.022,1.362,1.022,2.111,49.783,0.627,0.341,19.82,74.34,63.02,25.75,14.44,0.437,0.103,"AM_W",0.963
18751,"Sunderland","Jack Rodwell","Left Center Midfield",0.638,1254.3,33.15,24.898,5.884,1.005,0,23.248,1.937,0.072,0.182,0.861,0.574,13.92,3.659,0.574,1.363,1.22,3.516,1.65,1.65,0.861,0.718,32.073,0.751,0.667,19.43,61.46,31.53,23.81,17.44,0.225,0.173,"DM_CM",0.87
18867,"Villarreal","Matías Nahuel Leiva Esquivel","Right Midfield",0.651,1046,32.437,22.198,4.646,1.032,0.086,33.47,0.86,0,0.083,3.614,1.721,18.585,4.904,1.205,0.602,1.893,4.302,1.635,2.065,2.409,2.323,41.3,0.684,0.476,17.64,70.94,51.52,25.61,24.36,0.379,0.127,"AM_W",0.842
18868,"Lyon","Mathieu Valbuena","Center Attacking Midfield",0.584,1880.9,63.113,49.428,12.058,3.11,0.239,56.271,1.962,0.048,0.121,2.68,1.818,16.652,4.976,0.191,0.096,1.244,3.78,1.196,1.483,3.349,2.823,72.635,0.783,0.679,18.68,78.58,36.31,20.79,24.86,0.479,0.04,"AM_W",0.974
18872,"Liverpool","Martin Škrtel","Right Center Back",0.847,1978.5,52.13,45.716,10.189,0.227,0,35.936,0.455,0.045,0.023,0.091,0.091,6.186,3.821,1.092,8.779,1.729,2.775,1.41,0.955,0.091,0.227,39.12,0.877,1,22.48,40.44,51.29,19.08,14,0.03,0.505,"CB",1
18874,"Olympique de Marseille","Mauricio Aníbal Isla Isla","Right Defensive Midfield",0.506,1504.4,59.647,49.835,8.495,1.017,0.06,46.366,0.359,0,0.042,0.479,0.419,19.563,5.145,1.436,1.017,1.795,4.726,3.051,0.897,0.778,0.538,49.177,0.836,0.875,18.84,57.86,48.74,22.33,20.29,0.171,0.201,"DM_CM",0.778
18925,"Sporting Gijón","Ignacio Cases Mora","Left Defensive Midfield",0.747,2089.9,41.472,33.849,6.244,0.258,0,31.308,0.947,0.043,0.047,1.077,0.732,19.551,5.555,1.335,1.077,1.55,4.134,2.11,2.239,0.947,0.603,34.323,0.816,0.68,18.77,59.3,34.08,22.31,18.57,0.187,0.19,"DM_CM",1
18946,"Chievo","Paul-José M''Poku Ebunge","Center Attacking Midfield",0.413,825.6,41.425,30.088,5.451,1.853,0,41.97,1.962,0,0.101,3.27,2.071,15.698,6.868,0.436,0.218,1.09,3.815,0.872,1.308,3.379,3.27,58.322,0.726,0.633,17.52,71.75,32.07,24.01,21.68,0.366,0.104,"AM_W",0.72
18953,"AS Monaco","Vágner Silva de Souza","Center Forward",0.762,801.1,22.58,15.615,2.359,0.786,0,25.726,2.808,0.449,0.847,3.37,1.011,19.21,4.381,0.112,1.573,2.134,5.505,1.236,1.011,4.044,3.482,56.169,0.692,0.3,16.22,77.82,37.42,23.33,19.52,0.467,0.046,"FW",0.961
19047,"AS Monaco","Fábio Alexandre da Silva Coentrão","Left Back",0.88,1126.5,56.085,41.784,9.987,0.719,0.16,38.349,0.799,0.24,0.061,1.678,0.879,13.582,4.554,1.119,1.997,2.477,4.075,1.917,1.518,0.639,1.518,44.9,0.745,0.524,20.43,63.51,11.22,27.11,10.8,0.278,0.193,"FB",0.88
19286,"Lazio","Miroslav Klose","Center Forward",0.801,1423.8,20.037,12.958,2.212,0.569,0.379,16.181,1.896,0.442,0.367,1.833,0.759,14.664,2.655,0.442,1.075,1.011,3.729,0.822,1.58,0.885,2.212,46.838,0.647,0.414,16.14,77.78,41.93,24.2,18.37,0.467,0.06,"FW",0.938
19288,"Manchester City","Martín Gastón Demichelis","Right Center Back",0.433,1083.2,47.11,40.547,7.81,0.332,0,33.401,0.415,0,0.025,0.499,0.415,9.887,3.656,2.16,6.232,1.579,3.573,1.911,1.08,0.166,0.332,34.647,0.861,0.833,20.61,47.93,41.77,21.25,18.3,0.057,0.37,"CB",0.838
19299,"AS Roma","Maicon Douglas Sisenando","Right Back",0.941,1046.8,72.22,58.464,8.942,0.774,0.172,54.423,0.946,0.086,0.069,1.29,1.118,10.059,5.588,0.688,1.977,2.063,2.063,1.462,1.032,0.774,0.688,58.722,0.81,0.867,17.65,66.71,69.66,26.39,9.71,0.337,0.168,"FB",1
19362,"Aston Villa","Rudy Gestede","Center Forward",0.592,1812.6,29.494,17.279,1.092,0.546,0.05,14.3,3.128,0.248,0.26,0.993,0.645,9.434,1.936,0.149,1.192,1.39,7.547,0.497,1.241,1.142,3.078,51.44,0.586,0.65,13.57,77.59,40.17,21.92,20.04,0.446,0.05,"FW",0.874
19431,"Málaga","Fernando Damián Tissone","Right Defensive Midfield",0.693,1090.7,46.126,35.317,10.232,0.99,0,34.079,0.66,0,0.019,1.238,0.908,13.368,5.611,2.228,1.485,1.073,2.971,1.815,2.888,0.578,0.743,34.739,0.766,0.733,22.1,55.47,44.16,21.41,18.94,0.138,0.227,"DM_CM",1
19454,"Granada","Ricardo Miguel Moreira da Costa","Left Center Back",0.999,1298.4,31.401,25.578,10.744,0.069,0,19.478,0.624,0.069,0.054,0.069,0.069,6.724,2.287,0.832,4.922,1.664,2.911,1.317,1.109,0.069,0.208,22.39,0.815,1,26.11,40.59,29.64,21.74,12.97,0.056,0.529,"CB",1
19668,"Atlético Madrid","Augusto Matías Fernández","Left Defensive Midfield",0.527,868.6,43.002,36.681,5.285,0.104,0,35.23,0.414,0,0.017,1.451,1.036,25.283,5.492,3.834,0.725,1.243,5.803,3.938,1.865,0.207,0.622,33.054,0.853,0.714,17.96,54.83,34.83,19.84,19.76,0.1,0.228,"DM_CM",0.985
19668,"Celta Vigo","Augusto Matías Fernández","Center Defensive Midfield",0.491,1388,69.058,61.666,9.532,0.324,0.065,56.867,0.584,0.065,0.044,1.167,0.778,22.76,7.327,2.853,1.816,2.205,5.317,3.891,2.399,1.297,0.584,56.413,0.893,0.667,19.72,55.16,39.71,18.9,16.74,0.082,0.206,"DM_CM",1
19677,"Real Madrid","Karim Benzema","Center Forward",1,2018.6,30.631,23.854,2.631,1.427,0.223,29.338,4.369,1.07,0.776,2.185,1.204,10.077,2.898,0.268,0.58,0.669,2.274,0.535,0.758,1.427,1.427,48.287,0.779,0.551,14.88,82.53,36.6,21.15,19.69,0.57,0.032,"FW",1
19688,"Crystal Palace","Jason Puncheon","Center Attacking Midfield",0.36,2705.2,46.843,34.8,9.781,1.797,0.1,40.788,1.763,0.067,0.119,2.761,1.73,19.163,7.718,0.632,0.765,1.364,3.527,1.896,1.431,1.763,2.029,43.716,0.743,0.627,20.39,69.14,40.47,25.15,24.17,0.341,0.133,"AM_W",0.824
